MARKETING;CUSTOMER;NOUNIT;;LOKASI;UNIT ANTAR;HARGA;PO;Kontrak;PERIODE KONTRAK/PO
DEIS;PT Indah Kiat Pulp & Paper;3325;;Riau;02-Feb-23;Rp37.500.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3326;;Riau;02-Feb-23;Rp37.500.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3228;;Riau;26-Jan-23;Rp42.400.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3239;;Riau;12-Jan-23;Rp38.700.000;;158/PO/PAG-SML/PSM/II/2023;01 Feb'23 s/d 31 Jan'26
DEIS;PT Indah Kiat Pulp & Paper;3166;;Riau;12-Dec-22;Rp40.300.000;USER (BPK SUGIANTO) - (4 INVOICE);153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3189;;Riau;12-Dec-22;Rp40.300.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;2929;;Riau;;Rp47.500.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3353;;Riau;Blm ada jwdl di email;Rp56.500.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3337;;Riau;Blm ada jwdl di email;Rp56.500.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3332;;Riau;Blm ada jwdl di email;Rp56.500.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3335;;Riau;Blm ada jwdl di email;Rp56.500.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3340;;Riau;Blm ada jwdl di email;Rp56.500.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3349;;Riau;Blm ada jwdl di email;Rp54.500.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3190;;Riau;;Rp39.300.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3184;;Riau;;Rp38.700.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3223;;Riau;;Rp38.700.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3225;;Riau;;Rp38.700.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3169;;Riau;26-Oct-22;Rp38.700.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3187;;Riau;26-Oct-22;Rp38.700.000;;153/PO/AW-SML/PSM/XI/2022-Add 2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3277;;Riau;21-Dec-22;Rp38.700.000;USER (BPK SUGIANTO)- (5 INVOICE);154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3278;;Riau;21-Dec-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3279;;Riau;21-Dec-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3281;;Riau;26-Dec-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3192;;Riau;20-Oct-22;Rp39.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3282;;Riau;26-Dec-22;Rp39.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3168;;Riau;;Rp40.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3222;;Riau;25-Nov-22;Rp40.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3183;;Riau;26-Oct-22;Rp40.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3284;;Riau;;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3236;;Riau;24-Nov-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3244;;Riau;24-Nov-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3248;;Riau;24-Nov-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3250;;Riau;Blm ada jwdl di email;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3241;;Riau;25-Nov-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3246;;Riau;25-Nov-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3272;;Riau;12-Dec-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3273;;Riau;12-Dec-22;Rp38.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3333;;Riau;Blm ada jwdl di email;Rp54.500.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3350;;Riau;;Rp54.500.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3191;;Riau;20-Oct-22;Rp39.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3274;;Riau;12-Dec-22;Rp39.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3275;;Riau;;Rp39.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3227;;Riau;16-Nov-22;Rp39.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3224;;Riau;16-Nov-22;Rp39.300.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3351;;Riau;Blm ada jwdl di email;Rp54.500.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;AttachmentPushPull;;Riau;;Rp4.000.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;AttachmentPushPull;;Riau;;Rp4.000.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;AttachmentPushPull;;Riau;;Rp5.700.000;;154/PO/AW-SML/PSM/XI/2022-Add2;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3580;;Riau;;Rp47.500.000;USER (BPK SUGIANTO)- (4 INVOICE);155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3600;;Riau;;Rp47.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;2381;;Riau;;Rp47.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;2682;;Riau;;Rp47.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3271;;Riau;;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3167;;Riau;;Rp40.300.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3334;;Riau;Blm ada jwdl di email;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3336;;Riau;Blm ada jwdl di email;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3341;;Riau;Blm ada jwdl di email;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3342;;Riau;Blm ada jwdl di email;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3343;;Riau;Blm ada jwdl di email;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3344;;Riau;Blm ada jwdl di email;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3210;;Riau;Blm ada jwdl di email;Rp56.500.000;;155/PO/AW-SML/PSM/XI/2022/ ADD3;01 Des'25 s/d 31 Okt'26
DEIS;PT Indah Kiat Pulp & Paper;3518;;Riau;13-Mei-23;Rp41.500.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3521;;Riau;23-May-23;Rp37.500.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3401;;Riau;23-May-23;Rp37.500.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3502;;Riau;26-May-23;Rp34.100.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3505;;Riau;26-May-23;Rp34.100.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3509;;Riau;26-May-23;Rp34.100.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3510;;Riau;26-May-23;Rp34.100.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3529;;Riau;26-May-23;Rp37.500.000;FS #3 (UTARA);157/PO/PAG-SML/PSM/VI/2023;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3507;;Riau;25-May-23;Rp34.100.000;CS #3 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3532;;Riau;25-May-23;Rp34.100.000;CS #3 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3544;;Riau;25-May-23;Rp34.100.000;CS #3 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3546;;Riau;25-May-23;Rp34.100.000;CS #3 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3523;;Riau;25-May-23;Rp37.500.000;CS #3 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3530;;Riau;26-May-23;Rp37.500.000;CS #3 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3319;;Riau;13-Mei-23;Rp34.100.000;CS #6 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3522;;Riau;23-May-23;Rp37.500.000;CS #6 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3527;;Riau;23-May-23;Rp37.500.000;CS #6 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3545;;Riau;25-May-23;Rp34.100.000;CS #6 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3514;;Riau;26-May-23;Rp34.100.000;CS #6 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3338;;Riau;Blm ada jwdl di email;Rp60.000.000;RH #2 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3354;;Riau;Blm ada jwdl di email;Rp60.000.000;RH #2 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3359;;Riau;Blm ada jwdl di email;Rp60.000.000;RH #2 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3500;;Riau;13-Mei-23;Rp38.700.000;PPM #3 / PPM #5 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3496;;Riau;13-Mei-23;Rp37.500.000;PPM #4 / PPM #9 (UTARA);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3499;;Riau;23-May-23;Rp37.500.000;PRINTING (PW);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3400;;Riau;13-Mei-23;Rp41.500.000;FS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3519;;Riau;23-May-23;Rp37.500.000;FS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3528;;Riau;23-May-23;Rp37.500.000;FS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3410;;Riau;23-May-23;Rp34.100.000;FS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3503;;Riau;25-May-23;Rp34.100.000;FS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3508;;Riau;25-May-23;Rp34.100.000;FS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3520;;Riau;23-May-23;Rp37.500.000;CS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3524;;Riau;23-May-23;Rp37.500.000;CS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3506;;Riau;25-May-23;Rp34.100.000;CS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3495;;Riau;13-Mei-23;Rp42.400.000;CARTON BOX (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3526;;Riau;23-May-23;Rp20.564.000;CARTON BOX (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3531;;Riau;26-May-23;Rp42.400.000;CARTON BOX (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3355;;Riau;Blm ada jwdl di email;Rp60.000.000;RH #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3356;;Riau;Blm ada jwdl di email;Rp60.000.000;RH #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3357;;Riau;Blm ada jwdl di email;Rp60.000.000;RH #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3290;;Riau;26-Jan-23;Rp38.700.000;AM #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3504;;Riau;25-May-23;Rp34.100.000;STT (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3498;;Riau;23-May-23;Rp38.700.000;PAPER CORE (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;5188;;Riau;Blm ada jwdl di email;Rp68.900.000;RH #3 / FS #1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3159;;Riau;13-Mei-23;Rp38.700.000;PPM#1 (SELATAN);;01/06/2023 - 31/05/2026
DEIS;PT Indah Kiat Pulp & Paper;3616;;Riau;;Rp31.700.000;71112345;288/SPD/PL-SML/PSM/VI/2024-Add1;01 Jul'25 s/d 30 Jun'26
DEIS;PT Indah Kiat Pulp & Paper;2916;;Riau;;Rp31.700.000;71112345;288/SPD/PL-SML/PSM/VI/2024-Add1;01 Jul'25 s/d 30 Jun'26
DEIS;PT Indah Kiat Pulp & Paper;2681;;Riau;;Rp20.900.000;71112345;288/SPD/PL-SML/PSM/VI/2024-Add1;01 Jul'25 s/d 30 Jun'26
DEIS;PT Indah Kiat Pulp & Paper;2683;;Riau;;Rp20.900.000;71112345;288/SPD/PL-SML/PSM/VI/2024-Add1;01 Jul'25 s/d 30 Jun'26
DEIS;PT Indah Kiat Pulp & Paper;5395;;Riau;;Rp58.000.000;71112417;298/SPD/EGD-SML/PSM/VIII/2024-ADD I;01 Ags'25 s/d 31 Jul'26
DEIS;PT Indah Kiat Pulp & Paper;5517;;Riau;;Rp58.000.000;71112418;299/SPD/EGD-SML/PSM/VIII/2024-ADD I;01 Ags'25 s/d 31 Jul'26
DEIS;PT Indah Kiat Pulp & Paper;3595;;Riau;;Rp21.000.000;71113429;342/SPD/RM-SML/PSM/VII/2025;01 Nov'25 s/d 31 Okt'28
DEIS;PT Indah Kiat Pulp & Paper;3579;;Riau;;Rp30.500.000;71113429;342/SPD/RM-SML/PSM/VII/2025;01 Nov'25 s/d 31 Okt'28
DEIS;PT Indah Kiat Pulp & Paper;2639;;Tangerang;16-May-23;Rp11.000.000;TGR-71110905;4610018466;16 Mei 2023 s/d 16 Mei 2026
DEIS;PT Indah Kiat Pulp & Paper;5625;;Tangerang;17-Mar-22;Rp5.750.000;TGR-71112851;461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
DEIS;PT Indah Kiat Pulp & Paper;5624;;Tangerang;17-Mar-22;Rp5.750.000;TGR-71112851;461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
DEIS;PT Indah Kiat Pulp & Paper;5628;;Tangerang;23-May-22;Rp5.750.000;TGR-71112852;461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
DEIS;PT Indah Kiat Pulp & Paper;5629;;Tangerang;;Rp5.750.000;TGR-71112939 (ARIBA);461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
DEIS;PT Indah Kiat Pulp & Paper;5630;;Tangerang;;Rp5.750.000;TGR-71112849;461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
DEIS;PT Indah Kiat Pulp & Paper;5321;;Tangerang;07-Feb-25;Rp5.950.000;TGR-71112854;461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
DEIS;PT Indah Kiat Pulp & Paper;5627;;Tangerang;19-Mar-24;Rp5.750.000;TGR-71112853;461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
DEIS;PT Indah Kiat Pulp & Paper;5626;;Tangerang;29-Apr-24;Rp5.750.000;TGR-71112853;461002198/21403/IKT-SML/XII/2024;01 Jan'25 s/d 31 Des'25
