id_inventory_unit;no_unit;no_unit_na;serial_number;id_po;tahun_unit;status_unit_id;lokasi_unit;departemen_id;tanggal_kirim;keterangan;harga_sewa_bulanan;rate_changed_at;harga_sewa_harian;kontrak_id;on_hire_date;off_hire_date;customer_id;customer_location_id;area_id;tipe_unit_id;model_unit_id;kapasitas_unit_id;model_mast_id;tinggi_mast;sn_mast;model_mesin_id;sn_mesin;roda_id;ban_id;valve_id;created_at;updated_at;aksesoris;spk_id;delivery_instruction_id;di_workflow_id;workflow_status;hour_meter;contract_disconnect_date;contract_disconnect_stage;is_temporary_assignment;maintenance_location;temporary_for_contract_id;expected_return_date;asset_tag;acquisition_cost;depreciation_method;useful_life_years;salvage_value;fuel_type;ownership_status;warehouse_location_id
4901;6001;NULL;256F-01191;NULL;2025;7;KONTRAK INDOKORDSA (31-10-2025);2;NULL;4 WHEELS, TRIPLEX MAST 4700MM, FORK 1070MM, 3WAY CONTROL VALVE, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp10,000,000;18/02/2026 21:16;NULL;;NULL;NULL;85;150;402;7;0;15;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4902;6002;NULL;257D-02500;NULL;2025;7;KONTRAK INDOKORDSA (31-10-2025);2;NULL;48V ELECTRIC CB, 4-WHEELS, FORK 1070MM, 3-WAY CONTROL VALVE, TRIPLEX MAST 4700MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp11,000,000;18/02/2026 21:16;NULL;622;NULL;NULL;85;150;402;7;154;22;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4903;6003;NULL;257D-02388;NULL;2025;7;KONTRAK INDO KORDSA (30-10-2025);2;NULL;48V ELECTRIC CB, 4-WHEELS, FORK 1070MM, 3-WAY CONTROL VALVE, TRIPLEX MAST 4700MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp11,000,000;18/02/2026 21:16;NULL;;NULL;NULL;85;150;402;7;154;22;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4904;6004;NULL;257D-02386;NULL;2025;7;KONTRAK INDOKORDSA (28-10-2025);2;NULL;48V ELECTRIC CB, 4-WHEELS, FORK 1070MM, 3-WAY CONTROL VALVE, TRIPLEX MAST 4700MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp11,000,000;18/02/2026 21:16;NULL;;NULL;NULL;85;150;402;7;154;22;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4905;6005;NULL;257D-02385;NULL;2025;1;14-01-2026 AMBIL UNIT FR INDOKORDSA;2;NULL;48V ELECTRIC CB, 4-WHEELS, FORK 1070MM, 3-WAY CONTROL VALVE, TRIPLEX MAST 4700MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp11,000,000;18/02/2026 21:16;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;154;22;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4906;6006;NULL;257D-02384;NULL;2025;7;KONTRAK INDOKORDSA (31-10-2025);2;NULL;48V ELECTRIC CB, 4-WHEELS, TRIPLEX MAST 4700MM, 3-WAY CONTROL VALVE, FORK 1070MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp11,000,000;18/02/2026 21:16;NULL;;NULL;NULL;85;150;402;7;154;22;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4907;6007;NULL;257D-02442;NULL;2025;7;KONTRAK INDOKORDSA (31-10-2025);2;NULL;48V ELECTRIC CB, 4-WHEELS, FORK 1070MM, 3-WAY CONTROL VALVE, TRIPLEX MAST 4700MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp11,000,000;18/02/2026 21:16;NULL;622;NULL;NULL;85;150;402;7;154;22;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4908;6008;NULL;257D-02387;NULL;2025;1;14-01-2026 AMBIL UNIT FR INDOKORDSA;2;NULL;48V ELECTRIC CB, 4-WHEELS, FORK 1070MM, 3-WAY CONTROL VALVE, TRIPLEX MAST 4700MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;NULL;18/02/2026 21:16;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;154;22;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4909;6009;NULL;258A-01176;NULL;2025;7;KONTRAK INDOKORDSA (14-01-2026);2;NULL;72V ELECTRIC CB, 4-WHEELS, FORK 1070MM, 3-WAY CONTROL VALVE, TRIPLEX MAST 4500MM, ROTARY LAMP YELLOW, PNEUMATIC TIRE;Rp11,000,000;18/02/2026 21:16;NULL;622;NULL;NULL;85;150;402;7;155;24;42;NULL;NULL;NULL;-;NULL;2;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4910;6010;NULL;080307CJ171;NULL;2025;7;KONTRAK LAMI PACKAGING (27-01-2026);2;NULL;CBD30-460 LOW FORK P 114/L 68CM;NULL;18/02/2026 21:16;NULL;;27/01/2026;NULL;126;214;408;10;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4911;6011;NULL;08030JFX742;NULL;2025;7;KONTRAK DUTA SENTOSA YASA (04-12-2025);2;NULL;CBD30J-RLI/LONG FORK;Rp6,800,000;18/02/2026 21:16;NULL;;NULL;NULL;52;101;423;10;126;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4912;6012;NULL;08030JFX735;NULL;2025;7;KONTRAK DUTA SENTOSA YASA (12-12-2025);2;NULL;CBD30J-RLI/LONG FORK;NULL;18/02/2026 21:16;NULL;;NULL;NULL;52;101;423;10;126;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4913;6013;NULL;CF18G-80163;NULL;2025;7;KONTRAK INDO KORDSA (30-10-2025);1;NULL;FD25PT-3FP43-US/US MITSUBISHI FORKLIFT, 3CV, CAPACITY 2500KG AT 600MM LOADCENTER, LIFTING HEIGHT 4300MM, MAST TYPE 3 STAGE MAST TRIPLEX, FORK LENGTH 1070MM, OVERALL LENGTH 3480MM, OVERALL WIDTH 1150MM, MAST LOWERED 2150MM, MAST RAISED 5810MM;Rp7,500,000;18/02/2026 21:16;NULL;;NULL;NULL;85;150;344;6;2;22;42;NULL;NULL;4;S4S-401347;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4914;6014;NULL;CF14J-16152;NULL;2025;7;KONTRAK INDO KORDSA (30-10-2025);1;NULL;FD30PT-3FP47-US/US MITSUBISHI GRENDIA, 3CV, CAPACITY 3000KG AT 500MM LOADCENTER, LIFTING HEIGHT 4700MM, MAST TYPE 3 STAGE MAST TRIPLEX, FORK LENGTH 1070MM, OVERALL LENGTH 3805MM, OVERALL WIDTH 1275MM, MAST LOWERED 2170MM, MAST RAISED 5760MM;Rp7,800,000;18/02/2026 21:16;NULL;622;NULL;NULL;85;150;344;6;3;24;42;NULL;NULL;4;S4S-415749;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4915;6015;NULL;CF28C-51853;NULL;2025;7;KONTRAK INDO KORDSA (30-10-2025);1;NULL;FD50NT-3FP37-PS/PS MITSUBISHI FORKLIFT, 3CV, CAPACITY 5000KG AT 600MM LOADCENTER, LIFTING HEIGHT 3700MM, MAST TYPE 3 STAGE MAST TRIPLEX, FORK LENGTH 1220MM, OVERALL LENGTH 4530MM, OVERALL WIDTH 1460MM, MAST LOWERED 1950MM, MAST RAISED 4840MM;Rp16,000,000;18/02/2026 21:16;NULL;622;NULL;NULL;85;150;344;6;10;30;42;NULL;NULL;4;S6S-139957;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4916;6016;NULL;F5023455;NULL;2025;7;KONTRAK YCH BANDUNG (03-11-2025);2;NULL;ETVMB216-GE1150-770DZ, LAMPU SOROT, SAFETYBELT, ROTARY LAMP, THREELIFT;Rp14,000,000;18/02/2026 21:16;NULL;712;NULL;NULL;165;268;399;12;0;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4917;6017;NULL;F5023456;NULL;2025;7;KONTRAK YCH BANDUNG (03-11-2025);2;NULL;ETVMB216-GE1150-770DZ, LAMPU SOROT, SAFETYBELT, ROTARY LAMP, THREELIFT;Rp14,000,000;18/02/2026 21:16;NULL;712;NULL;NULL;165;268;399;12;0;16;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4918;6018;NULL;05030DS3470;NULL;2025;7;KONTRAK INDOKORDSA (31-10-2025);2;NULL;CPD30-GB2LI-M ZSM450 (THREELIFT), ROTARY LAMP, SAFETY BELT, LAMPU SOROT, SPION, STD SAFETY;Rp13,000,000;18/02/2026 21:16;NULL;622;NULL;NULL;85;150;402;7;0;24;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4919;6019;NULL;05025DR4651;NULL;2025;7;INDOKORDSA ANTAR SPARE (05-11-2025);2;NULL;CPD25-GB6LI-S, 4CV+MAST FREELIFT 4,7 METER, ROTARY LAMP, SAFETYBELT, SOLID TIRE, RED LINE;NULL;18/02/2026 21:16;NULL;;NULL;NULL;85;150;402;7;0;22;42;NULL;NULL;NULL;-;NULL;NULL;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""red_line"": true, ""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4920;6020;NULL;05025DR4652;NULL;2025;7;INDOKORDSA ANTAR SPARE (06-11-2025);2;NULL;CPD25-GB6LI-S, 4CV+MAST FREELIFT 4,7 METER, ROTARY LAMP, SAFETYBELT, SOLID TIRE;Rp11,000,000;18/02/2026 21:16;NULL;;NULL;NULL;85;150;402;7;106;22;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4921;6021;NULL;05025DR4570;NULL;2025;12;27-02-2026 AMBIL UNIT FR INDO REATREADING U/REPAIR;2;NULL;CPD25-GB6LI-S, 4CV+MAST FREELIFT 4,7 METER, ROTARY LAMP, SAFETYBELT, SOLID TIRE, RED LINE;NULL;18/02/2026 21:16;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;106;22;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""red_line"": true, ""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4922;6022;NULL;050603P0943;NULL;2025;7;KONTRAK PINDODELI PERAWANG (15-11-2025);2;NULL;4CV+HELI G3, LISHEN 80V606AH, FORK 1220MM, WITH HOSE, USB CHARGER, DOUBLE FRONT TIRE, ACCESSORIES SAFETYBELT, ROTARY LAMP, LAMPU SOROT DEPAN BELAKANG, BACK BUZZER;NULL;18/02/2026 21:16;NULL;;NULL;NULL;171;274;28;7;116;32;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4923;6023;NULL;05025DR4648;NULL;2025;7;KONTRAK SURYA RENGGO (19-11-2025);2;NULL;CPD25-GB6LI-S 4CV+FREELIFT MAST 4,7 METER, ROTARY LAMP, BACK BUZZER, LAMPU SOROT, SAFETYBELT;Rp7,100,000;18/02/2026 21:16;NULL;718;NULL;NULL;216;340;19;7;106;22;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4924;6024;NULL;05025DR4649;NULL;2025;7;KONTRAK SURYA RENGGO (19-11-2025);2;NULL;CPD25-GB6LI-S 4CV+FREELIFT MAST 4,7 METER, ROTARY LAMP, BACK BUZZER, LAMPU SOROT, SAFETYBELT;Rp7,100,000;18/02/2026 21:16;NULL;717;NULL;NULL;216;340;19;7;106;22;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;"{""rotary_lamp"": true, ""safety_belt"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4925;6025;NULL;05025DR4647;NULL;2025;7;KONTRAK SURYA RENGGO (19-11-2025);2;NULL;CPD25-GB6LI-S ZSM470;Rp7,100,000;18/02/2026 21:16;NULL;716;NULL;NULL;216;340;19;7;106;22;4;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:24;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4926;6026;NULL;256F-02150;NULL;2025;7;KONTRAK INDOFOOD PADALARANG (24-11-2025);2;NULL;LIFT TRUCK-ELECTRIC C. BALANCE 4 WHEEL, EP 15CB/3F600/LF1070/SFT/NOPUNC/NOCHBT, 2BMH BACK MIRROR (2), 3F600 TRIPLEX 3 STAGE 6.000MM, EP15CB 1.5TON (48V) 4 WHEEL ECB TRUCKS, NPF NO-PUNCTURE TYRES (FRONT), NPR NO-PUNCTURE TYRES (REAR);Rp14,500,000;18/02/2026 21:16;NULL;166;NULL;NULL;90;159;399;7;158;15;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4927;6027;NULL;256F-02149;NULL;2025;1;BOOK BY ADM ZEE PLAN PT. SURYA RENGGO;2;NULL;LIFT TRUCK-ELECTRIC C. BALANCE 4 WHEEL, EP 15CB/3F600/LF1070/SFT/NOPUNC/NOCHBT, 2BMH BACK MIRROR (2), 3F600 TRIPLEX 3 STAGE 6.000MM, EP15CB 1.5TON (48V) 4 WHEEL ECB TRUCKS, NPF NO-PUNCTURE TYRES (FRONT), NPR NO-PUNCTURE TYRES (REAR);NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;158;15;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;NULL;"{""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4928;6028;NULL;08030JFX740;NULL;2024;7;KONTRAK DUTA SENTOSA YASA (12-12-2025);2;NULL;CBD30J-RLI/LONG FORK LEBAR 68CM;NULL;18/02/2026 21:16;NULL;;NULL;NULL;52;101;423;10;126;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4929;6029;NULL;F5031998;NULL;2025;7;KONTRAK PT. CJ LOGISTIK SURABAYA (13-12-2025);2;NULL;ETV MC320 GNE 115-1052DZ, 3 WAY, ROTARY LAMP, BACK BUZZER;Rp6,000,000;18/02/2026 21:16;NULL;562;13/12/2025;NULL;40;78;445;12;0;19;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4930;6030;NULL;F5032001;NULL;2025;1;BOOK BY ADM ZEE;2;NULL;ETV MC320 GNE 115-1052DZ, 3 WAY, ROTARY LAMP, BACK BUZZER;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;12;0;19;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4931;6031;NULL;F5032002;NULL;2025;7;KONTRAK SAMSUNG SDS SURABAYA (27-12-2025);2;NULL;ETV MC320 GNE 115-1052DZ, 3 WAY, ROTARY LAMP, BACK BUZZER;Rp19,500,000;18/02/2026 21:16;NULL;863;27/12/2025;NULL;187;297;448;12;0;19;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4932;6032;NULL;F5032000;NULL;2025;7;KONTRAK SAMSUNG SDS SURABAYA (27-12-2025);2;NULL;ETV MC320 GNE 115-1052DZ, 3 WAY, ROTARY LAMP, BACK BUZZER;Rp19,500,000;18/02/2026 21:15;NULL;863;27/12/2025;NULL;187;297;448;12;0;19;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:15;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4933;6033;NULL;F5031999;NULL;2025;7;KONTRAK PT. DHL SUPPLY CHAIN (13-12-2025);2;NULL;ETV MC320 GNE 115-1052DZ, 3 WAY, ROTARY LAMP, BACK BUZZER;Rp16,200,000;18/02/2026 21:15;NULL;;13/12/2025;NULL;50;99;448;12;0;19;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:15;"{""rotary_lamp"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4934;6034;NULL;05025DR4653;NULL;2025;3;BOOK BY ADM ZEE PLAN INDOKORSA;2;NULL;CPD25-GB6LI-S ZSM470, LITHIUM BATTERY, USB CHARGER, ROTARY LAMP, MAST FFL, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;#N/A;NULL;NULL;#N/A;#N/A;#N/A;7;106;22;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4935;6035;NULL;05025DR4565;NULL;2025;7;KONTRAK BUKIT MURIA JAYA (15-01-2026);2;NULL;CPD25-GB6LI-S ZSM470, LITHIUM BATTERY, USB CHARGER, ROTARY LAMP, MAST FFL, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;36;NULL;NULL;27;52;19;7;106;22;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4936;6036;NULL;05025DR4654;NULL;2025;7;KONTRAK BUKIT MURIA JAYA (15-01-2026);2;NULL;CPD25-GB6LI-S ZSM470, LITHIUM BATTERY, USB CHARGER, ROTARY LAMP, MAST FFL, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;36;NULL;NULL;27;52;19;7;106;22;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4937;6037;NULL;05025DR4786;NULL;2025;7;KONTRAK BUKIT MURIA JAYA (15-01-2026);2;NULL;CPD25-GB6LI-S ZSM470, LITHIUM BATTERY, USB CHARGER, ROTARY LAMP, MAST FFL, SAFETYBLT, BACKBUZZER, LAMPU SOROT, SPION;NULL;NULL;NULL;36;NULL;NULL;27;52;19;7;106;22;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;NULL;"{""rotary_lamp"": true, ""back_buzzer"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4938;6038;NULL;080307CJ163;NULL;2025;7;KONTRAK DUTA SENTOSA YASA (28-11-2025);2;NULL;CBD30-460 LOW FORK P 114/L 68CM;NULL;18/02/2026 21:16;NULL;;NULL;NULL;52;101;423;10;0;24;NULL;NULL;NULL;NULL;-;NULL;5;NULL;17/02/2026 23:02;18/02/2026 21:16;{};NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4939;6039;NULL;05030DS3474;NULL;2025;7;KONTRAK CIPTA MORTAR UTAMA (16-12-2025);2;NULL;CPD30-GB2LI-M ZSM450 (THREELIFT), ROTARY LAMP, SAFETY BELT, LAMPU SOROT, SPION, STD SAFETY;NULL;18/02/2026 21:16;NULL;528;NULL;NULL;36;65;443;7;0;24;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4940;6040;NULL;05030DS3479;NULL;2025;7;MORTAR JAWILAN ANTAR SPARE (07-01-2026);2;NULL;CPD30-GB2LI-M ZSM450 (THREELIFT), ROTARY LAMP, SAFETY BELT, LAMPU SOROT, SPION, STD SAFETY;NULL;18/02/2026 21:16;NULL;528;NULL;NULL;36;64;444;7;0;24;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
4941;6041;NULL;05030DS3473;NULL;2025;7;BRIDON ANTAR TRIAL (17-12-2025);2;NULL;CPD30-GB2LI-M ZSM450 (THREELIFT), ROTARY LAMP, SAFETY BELT, LAMPU SOROT, SPION, STD SAFETY;NULL;18/02/2026 21:16;NULL;;NULL;NULL;26;51;405;7;0;24;42;NULL;NULL;NULL;-;NULL;1;NULL;17/02/2026 23:02;18/02/2026 21:16;"{""rotary_lamp"": true, ""safety_belt"": true, ""mirror"": true}";NULL;NULL;NULL;NULL;NULL;NULL;NULL;0;NULL;NULL;NULL;NULL;NULL;STRAIGHT_LINE;NULL;NULL;NULL;OWNED;NULL
