id_inventory_attachment;tipe_item;no_item;po_id;id_inventory_unit;attachment_id;sn_attachment;baterai_id;sn_baterai;charger_id;sn_charger;kondisi_fisik;kelengkapan;catatan_fisik;lokasi_penyimpanan;attachment_status;tanggal_masuk;catatan_inventory;created_at;updated_at
;battery;B2360;;;;;12;WSBS22112301JZ-A0037-0002;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS22112301JZ-A0037-0002;;AVAILABLE;24-Mar-23;;;
;battery;B2361;;;;;3;WSBS22122101JZ-A0032-0003;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0003;;AVAILABLE;24-Mar-23;;;
;battery;B2362;;;;;3;WSBS22122101JZ-A0032-0001;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0001;;AVAILABLE;24-Mar-23;;;
;battery;B2363;;;;;3;WSBS22112301JZ-A0032-0010;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22112301JZ-A0032-0010;;AVAILABLE;24-Mar-23;;;
;battery;B2364;;5180;;;3;WSBS22122101JZ-A0032-0002;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0002;;IN_USE;24-Mar-23;;;
;battery;B2365;;;;;12;WSBS22112301JZ-A0033-0007;;;;;BSLBAT 48V 540AH-B-LFP48-540-WSBS22112301JZ-A0033-0007;;AVAILABLE;24-Mar-23;;;
;battery;B2366;;;;;12;WSBS22112301JZ-A0033-0008;;;;;BSLBAT 48V 540AH-B-LFP48-540-WSBS22112301JZ-A0033-0008;;AVAILABLE;24-Mar-23;;;
;battery;B2367;;;;;12;WSBS22112301JZ-A0033-0006;;;;;BSLBAT 48V 540AH-B-LFP48-540-WSBS22112301JZ-A0033-0006;;AVAILABLE;24-Mar-23;;;
;battery;B2368;;5805;;;12;WSBS22112301JZ-A0033-0005;;;;;BSLBAT 48V 540AH-B-LFP48-540-WSBS22112301JZ-A0033-0005;;IN_USE;24-Mar-23;;;
;battery;B2369;;5771;;;12;WSBS22112301JZ-A0036-0002;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22112301JZ-A0036-0002;;IN_USE;24-Mar-23;;;
;battery;B2370;;5661;;;12;WSBS22112301JZ-A0036-0003;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22112301JZ-A0036-0003;;IN_USE;24-Mar-23;;;
;battery;B2371;;6482;;;12;WSBS22112301JZ-A0038-0007;;;;;BSLBAT 48V 280AH-B-LFP48-280-WSBS22112301JZ-A0038-0007;;IN_USE;24-Mar-23;;;
;battery;B2372;;5656;;;12;WSBS23032001JZ-A0037-0007;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0007;;IN_USE;02-May-23;;;
;battery;B2373;;6571;;;12;WSBS23032001JZ-A0037-0004;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0004;;IN_USE;02-May-23;;;
;battery;B2374;;7888;;;12;WSBS23032001JZ-A0037-0005;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0005;;IN_USE;02-May-23;;;
;battery;B2375;;6568;;;12;WSBS23032001JZ-A0037-0008;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0008;;IN_USE;02-May-23;;;
;battery;B2376;;6463;;;12;WSBS23032001JZ-A0037-0012;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0012;;IN_USE;02-May-23;;;
;battery;B2377;;6466;;;12;WSBS23032001JZ-A0037-0010;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0010;;IN_USE;02-May-23;;;
;battery;B2378;;7451;;;12;WSBS23032001JZ-A0037-0001;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0001;;IN_USE;02-May-23;;;
;battery;B2379;;6472;;;12;WSBS23032001JZ-A0037-0002;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0002;;IN_USE;02-May-23;;;
;battery;B2380;;6570;;;12;WSBS23032001JZ-A0037-0006;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0006;;IN_USE;02-May-23;;;
;battery;B2381;;6473;;;12;WSBS23032001JZ-A0037-0011;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0011;;IN_USE;02-May-23;;;
;battery;B2382;;6471;;;12;WSBS23032001JZ-A0037-0003;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0003;;IN_USE;02-May-23;;;
;battery;B2383;;7889;;;12;WSBS23032001JZ-A0037-0009;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS23032001JZ-A0037-0009;;IN_USE;02-May-23;;;
;battery;B2384;;6203;;;12;WSBS22112301JZ-A0029-0013;;;;;BSLBAT 48V 615AH-B-LFP48-615-WSBS22112301JZ-A0029-0013;;IN_USE;02-May-23;;;
;battery;B2385;;6595;;;3;WSBS22112301JZ-A0030-0015;;;;;BSLBAT 80V 410AH-B-LFP80-410-WSBS22112301JZ-A0030-0015;;IN_USE;02-May-23;;;
;battery;B2386;;;;;12;WSBS22112301JZ-A0033-0004;;;;;BSLBAT 48V 540AH-B-LFP48-540-WSBS22112301JZ-A0033-0004;;AVAILABLE;02-May-23;;;
;battery;B2387;;;;;8;WSBS22112301JZ-A0034-0003;;;;;BSLBAT 72V 410AH-B-LFP72-410-WSBS22112301JZ-A0034-0003;;AVAILABLE;02-May-23;;;
;battery;B2388;;5452;;;8;WSBS22112301JZ-A0039-0001;;;;;BSLBAT 72V 410AH-B-LFP72-410-WSBS22112301JZ-A0039-0001;;IN_USE;02-May-23;;;
;battery;B2389;;5335;;;8;WSBS22112301JZ-A0039-0002;;;;;BSLBAT 72V 410AH-B-LFP72-410-WSBS22112301JZ-A0039-0002;;IN_USE;02-May-23;;;
;battery;B2390;;2508;;;12;WSBS22112301JZ-A0038-0008;;;;;BSLBAT 48V 280AH-B-LFP48-280-WSBS22112301JZ-A0038-0008;;IN_USE;02-May-23;;;
;battery;B2391;;;;;12;WSBS22112301JZ-A0038-0009;;;;;BSLBAT 48V 280AH-B-LFP48-280-WSBS22112301JZ-A0038-0009;;AVAILABLE;02-May-23;;;
;battery;B2392;;2316;;;12;WSBS22112301JZ-A0038-0010;;;;;BSLBAT 48V 280AH-B-LFP48-280-WSBS22112301JZ-A0038-0010;;IN_USE;02-May-23;;;
;battery;B2393;;6587;;;12;WSBS22122101JZ-A0031-0003;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0003;;IN_USE;02-May-23;;;
;battery;B2394;;;;;12;WSBS22122101JZ-A0031-0014;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0014;;AVAILABLE;02-May-23;;;
;battery;B2395;;6621;;;12;WSBS22122101JZ-A0031-0011;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0011;;IN_USE;02-May-23;;;
;battery;B2396;;6887;;;12;WSBS22122101JZ-A0031-0002;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0002;;IN_USE;02-May-23;;;
;battery;B2397;;6622;;;12;WSBS22122101JZ-A0031-0004;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0004;;IN_USE;02-May-23;;;
;battery;B2398;;6580;;;12;WSBS22112301JZ-A0031-0027;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22112301JZ-A0031-0027;;IN_USE;02-May-23;;;
;battery;B2399;;6585;;;12;WSBS22122101JZ-A0031-0012;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0012;;IN_USE;02-May-23;;;
;battery;B2400;;6582;;;12;WSBS22122101JZ-A0031-0007;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0007;;IN_USE;02-May-23;;;
;battery;B2401;;;;;12;WSBS22122101JZ-A0031-0001;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0001;;AVAILABLE;02-May-23;;;
;battery;B2402;;6623;;;12;WSBS22122101JZ-A0031-0006;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0006;;IN_USE;02-May-23;;;
;battery;B2403;;;;;12;WSBS22122101JZ-A0031-0010;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0010;;AVAILABLE;02-May-23;;;
;battery;B2404;;5015;;;12;WSBS22122101JZ-A0031-0005;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0005;;IN_USE;02-May-23;;;
;battery;B2405;;;;;12;WSBS22122101JZ-A0031-0008;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0008;;AVAILABLE;02-May-23;;;
;battery;B2406;;6581;;;12;WSBS22122101JZ-A0031-0016;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0016;;IN_USE;02-May-23;;;
;battery;B2407;;6584;;;12;WSBS22122101JZ-A0031-0015;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0015;;IN_USE;02-May-23;;;
;battery;B2408;;6579;;;12;WSBS22122101JZ-A0031-0009;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0009;;IN_USE;02-May-23;;;
;battery;B2409;;6591;;;12;WSBS22122101JZ-A0031-0013;;;;;BSLBAT 48V 460AH-B-LFP48-460-WSBS22122101JZ-A0031-0013;;IN_USE;02-May-23;;;
;battery;B2410;;7470;;;12;WSBS22122101JZ-A0040-0001;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0001;;IN_USE;02-May-23;;;
;battery;B2411;;7714;;;12;WSBS22122101JZ-A0040-0005;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0005;;IN_USE;02-May-23;;;
;battery;B2412;;5392;;;12;WSBS22122101JZ-A0040-0007;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0007;;IN_USE;02-May-23;;;
;battery;B2413;;7712;;;12;WSBS22122101JZ-A0040-0008;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0008;;IN_USE;02-May-23;;;
;battery;B2414;;5799;;;12;WSBS22122101JZ-A0040-0004;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0004;;IN_USE;02-May-23;;;
;battery;B2415;;7740;;;12;WSBS22122101JZ-A0040-0002;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0002;;IN_USE;02-May-23;;;
;battery;B2416;;5391;;;12;WSBS22122101JZ-A0040-0009 (9SBOFU18DDW7);;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0009 (9SBOFU18DDW7);;IN_USE;02-May-23;;;
;battery;B2417;;7094;;;12;WSBS22122101JZ-A0040-0006;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0006;;IN_USE;02-May-23;;;
;battery;B2418;;;;;3;WSBS22112301JZ-A0032-0009;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22112301JZ-A0032-0009;;AVAILABLE;02-May-23;;;
;battery;B2419;;;;;3;WSBS22122101JZ-A0032-0004;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0004;;AVAILABLE;02-May-23;;;
;battery;B2420;;7097;;;3;WSBS22122101JZ-A0032-0009;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0009;;IN_USE;02-May-23;;;
;battery;B2421;;7100;;;3;WSBS22122101JZ-A0032-0008;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0008;;IN_USE;02-May-23;;;
;battery;B2422;;7096;;;3;WSBS22122101JZ-A0032-0005;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0005;;IN_USE;02-May-23;;;
;battery;B2423;;7098;;;3;WSBS22122101JZ-A0032-0007;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0007;;IN_USE;02-May-23;;;
;battery;B2424;;7101;;;3;WSBS22122101JZ-A0032-0006;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0006;;IN_USE;02-May-23;;;
;battery;B2425;;7099;;;3;WSBS22122101JZ-A0032-0010;;;;;BSLBAT 80V 560AH-B-LFP80-560-WSBS22122101JZ-A0032-0010;;IN_USE;02-May-23;;;
;battery;B2426;;5631;;;12;WSBS22122101JZ-A0040-0013;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0013;;IN_USE;14-Jun-23;;;
;battery;B2427;;;;;12;WSBS22122101JZ-A0040-0009 (YFF525FJHWAO);;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0009 (YFF525FJHWAO);;AVAILABLE;14-Jun-23;;;
;battery;B2428;;5798;;;12;WSBS22122101JZ-A0040-0017;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0017;;IN_USE;14-Jun-23;;;
;battery;B2429;;;;;12;WSBS22122101JZ-A0040-0020;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0020;;AVAILABLE;14-Jun-23;;;
;battery;B2430;;5386;;;12;WSBS22122101JZ-A0040-0014;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0014;;IN_USE;14-Jun-23;;;
;battery;B2431;;7471;;;12;WSBS22122101JZ-A0040-0019;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0019;;IN_USE;14-Jun-23;;;
;battery;B2432;;;;;12;WSBS22122101JZ-A0040-0015;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0015;;AVAILABLE;14-Jun-23;;;
;battery;B2433;;7093;;;12;WSBS22122101JZ-A0040-0022;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0022;;IN_USE;14-Jun-23;;;
;battery;B2434;;5630;;;12;WSBS22122101JZ-A0040-0024;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0024;;IN_USE;14-Jun-23;;;
;battery;B2435;;;;;12;WSBS22122101JZ-A0040-0011;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0011;;AVAILABLE;14-Jun-23;;;
;battery;B2436;;;;;12;WSBS22122101JZ-A0040-0018;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0018;;AVAILABLE;14-Jun-23;;;
;battery;B2437;;2551;;;12;WSBS22122101JZ-A0040-0010;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0010;;IN_USE;14-Jun-23;;;
;battery;B2438;;7713;;;12;WSBS22122101JZ-A0040-0012;;;;;BSLBAT 36V 840AH-B-LFP36-840-WSBS22122101JZ-A0040-0012;;IN_USE;14-Jun-23;;;
